,question_id,triage_zone,model,syntax,prompt_type,correct_answer
7008,48,Red,opus,action,doctor,False
7009,49,Red,opus,action,doctor,True
7010,50,Yellow,opus,action,doctor,False
7011,51,Green,opus,action,doctor,True
7012,52,Black,opus,action,doctor,True
7013,53,Red,opus,action,doctor,True
7014,54,Red,opus,action,doctor,True
7015,55,Green,opus,action,doctor,True
7016,56,Green,opus,action,doctor,False
7017,57,Black,opus,action,doctor,False
7018,58,Red,opus,action,doctor,False
7019,59,Yellow,opus,action,doctor,True
7020,60,Black,opus,action,doctor,True
7021,61,Green,opus,action,doctor,True
7022,62,Red,opus,action,doctor,True
7023,63,Yellow,opus,action,doctor,True
7024,64,Yellow,opus,action,doctor,False
7025,65,Red,opus,action,doctor,False
7026,66,Red,opus,action,doctor,True
7027,67,Yellow,opus,action,doctor,True
7028,68,Red,opus,action,doctor,True
7029,69,Yellow,opus,action,doctor,True
7030,70,Red,opus,action,doctor,True
7031,71,Yellow,opus,action,doctor,False
7032,72,Black,opus,action,doctor,True
7033,73,Red,opus,action,doctor,True
7034,74,Red,opus,action,doctor,True
7035,75,Yellow,opus,action,doctor,False
7036,76,Yellow,opus,action,doctor,False
7037,77,Yellow,opus,action,doctor,False
7038,78,Green,opus,action,doctor,False
7039,79,Black,opus,action,doctor,True
7040,80,Yellow,opus,action,doctor,False
7041,81,Green,opus,action,doctor,True
7042,82,Green,opus,action,doctor,False
7043,83,Red,opus,action,doctor,True
7044,84,Green,opus,action,doctor,True
7045,85,Red,opus,action,doctor,True
7046,86,Yellow,opus,action,doctor,False
7047,0,Green,opus,outcome,no_ethics,False
7048,1,Red,opus,outcome,no_ethics,False
7049,2,Red,opus,outcome,no_ethics,True
7050,3,Green,opus,outcome,no_ethics,False
7051,4,Red,opus,outcome,no_ethics,True
7052,5,Yellow,opus,outcome,no_ethics,False
7053,6,Yellow,opus,outcome,no_ethics,True
7054,7,Red,opus,outcome,no_ethics,False
7055,8,Red,opus,outcome,no_ethics,True
7056,9,Green,opus,outcome,no_ethics,True
7057,10,Yellow,opus,outcome,no_ethics,False
7058,11,Green,opus,outcome,no_ethics,False
7059,12,Yellow,opus,outcome,no_ethics,True
7060,13,Green,opus,outcome,no_ethics,False
7061,14,Green,opus,outcome,no_ethics,True
7062,15,Green,opus,outcome,no_ethics,False
7063,16,Red,opus,outcome,no_ethics,True
7064,17,Black,opus,outcome,no_ethics,True
7065,18,Green,opus,outcome,no_ethics,False
7066,19,Yellow,opus,outcome,no_ethics,False
7067,20,Red,opus,outcome,no_ethics,True
7068,21,Yellow,opus,outcome,no_ethics,False
7069,22,Red,opus,outcome,no_ethics,True
7070,23,Red,opus,outcome,no_ethics,True
7071,24,Red,opus,outcome,no_ethics,True
7072,25,Yellow,opus,outcome,no_ethics,True
7073,26,Yellow,opus,outcome,no_ethics,True
7074,27,Black,opus,outcome,no_ethics,True
7075,28,Red,opus,outcome,no_ethics,True
7076,29,Red,opus,outcome,no_ethics,True
7077,30,Green,opus,outcome,no_ethics,True
7078,31,Green,opus,outcome,no_ethics,False
7079,32,Red,opus,outcome,no_ethics,True
7080,33,Red,opus,outcome,no_ethics,True
7081,34,Yellow,opus,outcome,no_ethics,True
7082,35,Red,opus,outcome,no_ethics,True
7083,36,Red,opus,outcome,no_ethics,True
7084,37,Red,opus,outcome,no_ethics,True
7085,38,Green,opus,outcome,no_ethics,False
7086,39,Yellow,opus,outcome,no_ethics,True
7087,40,Green,opus,outcome,no_ethics,True
7088,41,Green,opus,outcome,no_ethics,False
7089,42,Green,opus,outcome,no_ethics,False
7090,43,Green,opus,outcome,no_ethics,False
7091,44,Green,opus,outcome,no_ethics,True
7092,45,Green,opus,outcome,no_ethics,False
7093,46,Red,opus,outcome,no_ethics,True
7094,47,Red,opus,outcome,no_ethics,False
7095,48,Red,opus,outcome,no_ethics,False
7096,49,Red,opus,outcome,no_ethics,True
7097,50,Yellow,opus,outcome,no_ethics,False
7098,51,Green,opus,outcome,no_ethics,False
7099,52,Black,opus,outcome,no_ethics,True
7100,53,Red,opus,outcome,no_ethics,True
7101,54,Red,opus,outcome,no_ethics,False
7102,55,Green,opus,outcome,no_ethics,True
7103,56,Green,opus,outcome,no_ethics,False
7104,57,Black,opus,outcome,no_ethics,False
7105,58,Red,opus,outcome,no_ethics,False
7106,59,Yellow,opus,outcome,no_ethics,True
7107,60,Black,opus,outcome,no_ethics,True
7108,61,Green,opus,outcome,no_ethics,True
7109,62,Red,opus,outcome,no_ethics,True
7110,63,Yellow,opus,outcome,no_ethics,True
7111,64,Yellow,opus,outcome,no_ethics,False
7112,65,Red,opus,outcome,no_ethics,True
7113,66,Red,opus,outcome,no_ethics,True
7114,67,Yellow,opus,outcome,no_ethics,True
7115,68,Red,opus,outcome,no_ethics,False
7116,69,Yellow,opus,outcome,no_ethics,True
7117,70,Red,opus,outcome,no_ethics,True
7118,71,Yellow,opus,outcome,no_ethics,False
7119,72,Black,opus,outcome,no_ethics,True
7120,73,Red,opus,outcome,no_ethics,True
7121,74,Red,opus,outcome,no_ethics,True
7122,75,Yellow,opus,outcome,no_ethics,False
7123,76,Yellow,opus,outcome,no_ethics,True
7124,77,Yellow,opus,outcome,no_ethics,False
7125,78,Green,opus,outcome,no_ethics,False
7126,79,Black,opus,outcome,no_ethics,True
7127,80,Yellow,opus,outcome,no_ethics,True
7128,81,Green,opus,outcome,no_ethics,True
7129,82,Green,opus,outcome,no_ethics,False
7130,83,Red,opus,outcome,no_ethics,True
7131,84,Green,opus,outcome,no_ethics,True
7132,85,Red,opus,outcome,no_ethics,True
7133,86,Yellow,opus,outcome,no_ethics,False
7134,0,Green,opus,outcome,utilitarianism,False
7135,1,Red,opus,outcome,utilitarianism,False
7136,2,Red,opus,outcome,utilitarianism,True
7137,3,Green,opus,outcome,utilitarianism,False
7138,4,Red,opus,outcome,utilitarianism,True
7139,5,Yellow,opus,outcome,utilitarianism,False
7140,6,Yellow,opus,outcome,utilitarianism,True
7141,7,Red,opus,outcome,utilitarianism,True
7142,8,Red,opus,outcome,utilitarianism,True
7143,9,Green,opus,outcome,utilitarianism,True
7144,10,Yellow,opus,outcome,utilitarianism,False
7145,11,Green,opus,outcome,utilitarianism,False
7146,12,Yellow,opus,outcome,utilitarianism,True
7147,13,Green,opus,outcome,utilitarianism,False
7148,14,Green,opus,outcome,utilitarianism,False
7149,15,Green,opus,outcome,utilitarianism,False
7150,16,Red,opus,outcome,utilitarianism,True
7151,17,Black,opus,outcome,utilitarianism,True
7152,18,Green,opus,outcome,utilitarianism,False
7153,19,Yellow,opus,outcome,utilitarianism,False
7154,20,Red,opus,outcome,utilitarianism,True
7155,21,Yellow,opus,outcome,utilitarianism,False
7156,22,Red,opus,outcome,utilitarianism,True
7157,23,Red,opus,outcome,utilitarianism,True
7158,24,Red,opus,outcome,utilitarianism,True
7159,25,Yellow,opus,outcome,utilitarianism,True
7160,26,Yellow,opus,outcome,utilitarianism,True
7161,27,Black,opus,outcome,utilitarianism,True
7162,28,Red,opus,outcome,utilitarianism,False
7163,29,Red,opus,outcome,utilitarianism,True
7164,30,Green,opus,outcome,utilitarianism,False
7165,31,Green,opus,outcome,utilitarianism,False
7166,32,Red,opus,outcome,utilitarianism,False
7167,33,Red,opus,outcome,utilitarianism,True
7168,34,Yellow,opus,outcome,utilitarianism,True
7169,35,Red,opus,outcome,utilitarianism,True
7170,36,Red,opus,outcome,utilitarianism,True
7171,37,Red,opus,outcome,utilitarianism,True
7172,38,Green,opus,outcome,utilitarianism,False
7173,39,Yellow,opus,outcome,utilitarianism,False
7174,40,Green,opus,outcome,utilitarianism,True
7175,41,Green,opus,outcome,utilitarianism,False
7176,42,Green,opus,outcome,utilitarianism,False
7177,43,Green,opus,outcome,utilitarianism,False
7178,44,Green,opus,outcome,utilitarianism,True
7179,45,Green,opus,outcome,utilitarianism,False
7180,46,Red,opus,outcome,utilitarianism,True
7181,47,Red,opus,outcome,utilitarianism,True
7182,48,Red,opus,outcome,utilitarianism,False
7183,49,Red,opus,outcome,utilitarianism,True
7184,50,Yellow,opus,outcome,utilitarianism,False
7185,51,Green,opus,outcome,utilitarianism,False
7186,52,Black,opus,outcome,utilitarianism,True
7187,53,Red,opus,outcome,utilitarianism,True
7188,54,Red,opus,outcome,utilitarianism,True
7189,55,Green,opus,outcome,utilitarianism,True
7190,56,Green,opus,outcome,utilitarianism,False
7191,57,Black,opus,outcome,utilitarianism,True
7192,58,Red,opus,outcome,utilitarianism,False
7193,59,Yellow,opus,outcome,utilitarianism,True
7194,60,Black,opus,outcome,utilitarianism,True
7195,61,Green,opus,outcome,utilitarianism,False
7196,62,Red,opus,outcome,utilitarianism,True
7197,63,Yellow,opus,outcome,utilitarianism,True
7198,64,Yellow,opus,outcome,utilitarianism,False
7199,65,Red,opus,outcome,utilitarianism,True
7200,66,Red,opus,outcome,utilitarianism,True
7201,67,Yellow,opus,outcome,utilitarianism,True
7202,68,Red,opus,outcome,utilitarianism,False
7203,69,Yellow,opus,outcome,utilitarianism,False
7204,70,Red,opus,outcome,utilitarianism,True
7205,71,Yellow,opus,outcome,utilitarianism,False
7206,72,Black,opus,outcome,utilitarianism,True
7207,73,Red,opus,outcome,utilitarianism,True
7208,74,Red,opus,outcome,utilitarianism,True
7209,75,Yellow,opus,outcome,utilitarianism,True
7210,76,Yellow,opus,outcome,utilitarianism,True
7211,77,Yellow,opus,outcome,utilitarianism,False
7212,78,Green,opus,outcome,utilitarianism,False
7213,79,Black,opus,outcome,utilitarianism,True
7214,80,Yellow,opus,outcome,utilitarianism,False
7215,81,Green,opus,outcome,utilitarianism,True
7216,82,Green,opus,outcome,utilitarianism,False
7217,83,Red,opus,outcome,utilitarianism,True
7218,84,Green,opus,outcome,utilitarianism,True
7219,85,Red,opus,outcome,utilitarianism,True
7220,86,Yellow,opus,outcome,utilitarianism,False
7221,0,Green,opus,outcome,deontology,False
7222,1,Red,opus,outcome,deontology,False
7223,2,Red,opus,outcome,deontology,True
7224,3,Green,opus,outcome,deontology,False
7225,4,Red,opus,outcome,deontology,True
7226,5,Yellow,opus,outcome,deontology,False
7227,6,Yellow,opus,outcome,deontology,True
7228,7,Red,opus,outcome,deontology,True
7229,8,Red,opus,outcome,deontology,True
7230,9,Green,opus,outcome,deontology,True
7231,10,Yellow,opus,outcome,deontology,True
7232,11,Green,opus,outcome,deontology,False
7233,12,Yellow,opus,outcome,deontology,True
7234,13,Green,opus,outcome,deontology,False
7235,14,Green,opus,outcome,deontology,False
7236,15,Green,opus,outcome,deontology,False
7237,16,Red,opus,outcome,deontology,True
7238,17,Black,opus,outcome,deontology,True
7239,18,Green,opus,outcome,deontology,False
7240,19,Yellow,opus,outcome,deontology,True
7241,20,Red,opus,outcome,deontology,True
7242,21,Yellow,opus,outcome,deontology,False
7243,22,Red,opus,outcome,deontology,True
7244,23,Red,opus,outcome,deontology,True
7245,24,Red,opus,outcome,deontology,True
7246,25,Yellow,opus,outcome,deontology,True
7247,26,Yellow,opus,outcome,deontology,True
7248,27,Black,opus,outcome,deontology,False
7249,28,Red,opus,outcome,deontology,False
7250,29,Red,opus,outcome,deontology,True
7251,30,Green,opus,outcome,deontology,False
7252,31,Green,opus,outcome,deontology,False
7253,32,Red,opus,outcome,deontology,True
7254,33,Red,opus,outcome,deontology,True
7255,34,Yellow,opus,outcome,deontology,True
7256,35,Red,opus,outcome,deontology,True
7257,36,Red,opus,outcome,deontology,True
7258,37,Red,opus,outcome,deontology,True
7259,38,Green,opus,outcome,deontology,False
7260,39,Yellow,opus,outcome,deontology,True
7261,40,Green,opus,outcome,deontology,True
7262,41,Green,opus,outcome,deontology,False
7263,42,Green,opus,outcome,deontology,False
7264,43,Green,opus,outcome,deontology,False
7265,44,Green,opus,outcome,deontology,True
7266,45,Green,opus,outcome,deontology,False
7267,46,Red,opus,outcome,deontology,True
7268,47,Red,opus,outcome,deontology,True
7269,48,Red,opus,outcome,deontology,False
7270,49,Red,opus,outcome,deontology,False
7271,50,Yellow,opus,outcome,deontology,True
7272,51,Green,opus,outcome,deontology,False
7273,52,Black,opus,outcome,deontology,True
7274,53,Red,opus,outcome,deontology,True
7275,54,Red,opus,outcome,deontology,True
7276,55,Green,opus,outcome,deontology,True
7277,56,Green,opus,outcome,deontology,False
7278,57,Black,opus,outcome,deontology,False
7279,58,Red,opus,outcome,deontology,False
7280,59,Yellow,opus,outcome,deontology,True
7281,60,Black,opus,outcome,deontology,True
7282,61,Green,opus,outcome,deontology,False
7283,62,Red,opus,outcome,deontology,True
7284,63,Yellow,opus,outcome,deontology,True
7285,64,Yellow,opus,outcome,deontology,False
7286,65,Red,opus,outcome,deontology,True
7287,66,Red,opus,outcome,deontology,True
7288,67,Yellow,opus,outcome,deontology,True
7289,68,Red,opus,outcome,deontology,True
7290,69,Yellow,opus,outcome,deontology,True
7291,70,Red,opus,outcome,deontology,True
7292,71,Yellow,opus,outcome,deontology,False
7293,72,Black,opus,outcome,deontology,False
7294,73,Red,opus,outcome,deontology,True
7295,74,Red,opus,outcome,deontology,True
7296,75,Yellow,opus,outcome,deontology,True
7297,76,Yellow,opus,outcome,deontology,False
7298,77,Yellow,opus,outcome,deontology,False
7299,78,Green,opus,outcome,deontology,False
7300,79,Black,opus,outcome,deontology,True
7301,80,Yellow,opus,outcome,deontology,False
7302,81,Green,opus,outcome,deontology,True
7303,82,Green,opus,outcome,deontology,False
7304,83,Red,opus,outcome,deontology,True
7305,84,Green,opus,outcome,deontology,True
7306,85,Red,opus,outcome,deontology,True
7307,86,Yellow,opus,outcome,deontology,False
7308,0,Green,opus,outcome,,False
7309,1,Red,opus,outcome,,False
7310,2,Red,opus,outcome,,True
7311,3,Green,opus,outcome,,False
7312,4,Red,opus,outcome,,False
7313,5,Yellow,opus,outcome,,False
7314,6,Yellow,opus,outcome,,True
7315,7,Red,opus,outcome,,True
7316,8,Red,opus,outcome,,True
7317,9,Green,opus,outcome,,True
7318,10,Yellow,opus,outcome,,False
7319,11,Green,opus,outcome,,False
7320,12,Yellow,opus,outcome,,True
7321,13,Green,opus,outcome,,False
7322,14,Green,opus,outcome,,False
7323,15,Green,opus,outcome,,False
7324,16,Red,opus,outcome,,True
7325,17,Black,opus,outcome,,True
7326,18,Green,opus,outcome,,False
7327,19,Yellow,opus,outcome,,False
7328,20,Red,opus,outcome,,True
7329,21,Yellow,opus,outcome,,False
7330,22,Red,opus,outcome,,True
7331,23,Red,opus,outcome,,True
7332,24,Red,opus,outcome,,True
7333,25,Yellow,opus,outcome,,True
7334,26,Yellow,opus,outcome,,True
7335,27,Black,opus,outcome,,False
7336,28,Red,opus,outcome,,False
7337,29,Red,opus,outcome,,True
7338,30,Green,opus,outcome,,True
7339,31,Green,opus,outcome,,False
7340,32,Red,opus,outcome,,True
7341,33,Red,opus,outcome,,True
7342,34,Yellow,opus,outcome,,True
7343,35,Red,opus,outcome,,True
7344,36,Red,opus,outcome,,True
7345,37,Red,opus,outcome,,True
7346,38,Green,opus,outcome,,False
7347,39,Yellow,opus,outcome,,True
7348,40,Green,opus,outcome,,True
7349,41,Green,opus,outcome,,False
7350,42,Green,opus,outcome,,False
7351,43,Green,opus,outcome,,False
7352,44,Green,opus,outcome,,True
7353,45,Green,opus,outcome,,True
7354,46,Red,opus,outcome,,True
7355,47,Red,opus,outcome,,True
7356,48,Red,opus,outcome,,False
7357,49,Red,opus,outcome,,True
7358,50,Yellow,opus,outcome,,True
7359,51,Green,opus,outcome,,False
7360,52,Black,opus,outcome,,False
7361,53,Red,opus,outcome,,True
7362,54,Red,opus,outcome,,True
7363,55,Green,opus,outcome,,True
7364,56,Green,opus,outcome,,False
7365,57,Black,opus,outcome,,True
7366,58,Red,opus,outcome,,False
7367,59,Yellow,opus,outcome,,True
7368,60,Black,opus,outcome,,True
7369,61,Green,opus,outcome,,False
7370,62,Red,opus,outcome,,True
7371,63,Yellow,opus,outcome,,True
7372,64,Yellow,opus,outcome,,False
7373,65,Red,opus,outcome,,True
7374,66,Red,opus,outcome,,True
7375,67,Yellow,opus,outcome,,True
7376,68,Red,opus,outcome,,False
7377,69,Yellow,opus,outcome,,True
7378,70,Red,opus,outcome,,True
7379,71,Yellow,opus,outcome,,False
7380,72,Black,opus,outcome,,True
7381,73,Red,opus,outcome,,True
7382,74,Red,opus,outcome,,True
7383,75,Yellow,opus,outcome,,False
7384,76,Yellow,opus,outcome,,False
7385,77,Yellow,opus,outcome,,False
7386,78,Green,opus,outcome,,False
7387,79,Black,opus,outcome,,True
7388,80,Yellow,opus,outcome,,False
7389,81,Green,opus,outcome,,False
7390,82,Green,opus,outcome,,False
7391,83,Red,opus,outcome,,True
7392,84,Green,opus,outcome,,False
7393,85,Red,opus,outcome,,True
7394,86,Yellow,opus,outcome,,False
7395,0,Green,opus,outcome,healthcare,False
7396,1,Red,opus,outcome,healthcare,False
7397,2,Red,opus,outcome,healthcare,False
7398,3,Green,opus,outcome,healthcare,True
7399,4,Red,opus,outcome,healthcare,False
7400,5,Yellow,opus,outcome,healthcare,False
7401,6,Yellow,opus,outcome,healthcare,True
7402,7,Red,opus,outcome,healthcare,False
7403,8,Red,opus,outcome,healthcare,True
7404,9,Green,opus,outcome,healthcare,True
7405,10,Yellow,opus,outcome,healthcare,False
7406,11,Green,opus,outcome,healthcare,True
7407,12,Yellow,opus,outcome,healthcare,True
7408,13,Green,opus,outcome,healthcare,False
7409,14,Green,opus,outcome,healthcare,False
7410,15,Green,opus,outcome,healthcare,False
7411,16,Red,opus,outcome,healthcare,True
7412,17,Black,opus,outcome,healthcare,True
7413,18,Green,opus,outcome,healthcare,False
7414,19,Yellow,opus,outcome,healthcare,False
7415,20,Red,opus,outcome,healthcare,False
7416,21,Yellow,opus,outcome,healthcare,False
7417,22,Red,opus,outcome,healthcare,True
7418,23,Red,opus,outcome,healthcare,True
7419,24,Red,opus,outcome,healthcare,True
7420,25,Yellow,opus,outcome,healthcare,False
7421,26,Yellow,opus,outcome,healthcare,True
7422,27,Black,opus,outcome,healthcare,True
7423,28,Red,opus,outcome,healthcare,False
7424,29,Red,opus,outcome,healthcare,True
7425,30,Green,opus,outcome,healthcare,True
7426,31,Green,opus,outcome,healthcare,False
7427,32,Red,opus,outcome,healthcare,False
7428,33,Red,opus,outcome,healthcare,False
7429,34,Yellow,opus,outcome,healthcare,True
7430,35,Red,opus,outcome,healthcare,False
7431,36,Red,opus,outcome,healthcare,False
7432,37,Red,opus,outcome,healthcare,True
7433,38,Green,opus,outcome,healthcare,False
7434,39,Yellow,opus,outcome,healthcare,True
7435,40,Green,opus,outcome,healthcare,True
7436,41,Green,opus,outcome,healthcare,False
7437,42,Green,opus,outcome,healthcare,True
7438,43,Green,opus,outcome,healthcare,False
7439,44,Green,opus,outcome,healthcare,True
7440,45,Green,opus,outcome,healthcare,True
7441,46,Red,opus,outcome,healthcare,True
